transaction_id,user_id,amount,device,location,merchant,timestamp,login_attempts,balance,time_since_last_txn,txn_velocity,is_known_device,amount_to_balance_ratio,is_fraud,bucket
TXN0012954,U0490,18024.69,tablet,Ahmedabad,Amazon,2024-03-24 17:42:13,2,18699.77,0.421,4,0,0.963847,0,FP_REVIEW
TXN0012955,U0269,34425.89,desktop_firefox,Delhi,ATM_Withdrawal,2024-03-21 18:10:53,1,71642.82,0.1771,3,0,0.480514,0,FP_REVIEW
TXN0012956,U0483,919.63,desktop_chrome,Chennai,BigBasket,2024-03-12 06:13:05,0,18660.52,41.8117,2,1,0.049279,0,TN
TXN0012957,U0448,3533.96,desktop_chrome,Ahmedabad,PhonePe,2024-01-16 02:41:12,0,37016.42,61.7483,2,1,0.095467,0,TN
TXN0012958,U0217,31942.59,desktop_firefox,Delhi,Amazon,2024-01-17 15:47:17,2,18463.04,0.2318,4,0,1.729989,0,FP_REVIEW
TXN0012959,U0229,2699.57,mobile_ios,Kolkata,Swiggy,2024-03-22 19:59:18,0,130352.06,35.1364,2,1,0.02071,0,TN
TXN0012960,U0460,79889.14,tablet,Delhi,Unknown_Merchant,2024-02-29 16:32:02,4,62501.18,0.0707,7,0,1.278182,1,TP
TXN0012961,U0005,51730.76,tablet,Kolkata,Unknown_Merchant,2024-01-15 20:04:21,3,22273.42,0.0189,10,0,2.322429,1,TP
TXN0012962,U0261,3457.34,mobile_ios,Pune,Flipkart,2024-01-28 03:47:21,1,53613.89,29.4638,1,1,0.064485,1,FN
TXN0012963,U0413,39995.33,mobile_android,Kolkata,Unknown_Merchant,2024-03-20 23:21:29,3,26264.25,0.0781,10,0,1.522747,1,TP
TXN0012964,U0251,37815.05,tablet,Delhi,Unknown_Merchant,2024-03-03 00:30:06,5,92267.9,0.0458,10,0,0.409835,1,TP
TXN0012965,U0482,48310.9,mobile_android,Bangalore,Unknown_Merchant,2024-03-03 19:00:21,4,35414.77,0.0512,6,0,1.364107,1,TP
TXN0012966,U0495,29492.09,mobile_android,Mumbai,Flipkart,2024-03-10 22:39:02,2,97700.34,0.2331,3,0,0.30186,0,FP_REVIEW
TXN0012967,U0346,61219.46,mobile_android,Pune,ATM_Withdrawal,2024-01-02 14:47:26,3,30766.37,0.0952,8,0,1.989753,0,FP_BLOCK
TXN0012968,U0349,20250.96,tablet,Bangalore,Flipkart,2024-01-11 02:22:20,1,68610.75,0.2908,4,0,0.295153,0,FP_REVIEW
TXN0012969,U0112,70812.21,mobile_android,Mumbai,Unknown_Merchant,2024-02-19 16:23:55,4,136975.98,0.0584,10,0,0.516964,1,TP
TXN0012970,U0139,15787.48,mobile_ios,Mumbai,IRCTC,2024-02-25 04:57:36,0,126894.23,2.3144,2,0,0.124414,0,FP_ALLOW
TXN0012971,U0056,2562.43,desktop_chrome,Mumbai,BigBasket,2024-03-15 11:51:24,0,70769.16,57.4213,2,1,0.036208,0,TN
TXN0012972,U0088,3071.17,desktop_chrome,Hyderabad,Amazon,2024-02-27 01:10:18,1,122026.33,15.7695,2,1,0.025168,1,FN
TXN0012973,U0416,40341.47,tablet,Chennai,ATM_Withdrawal,2024-01-04 02:44:36,2,5767.59,0.0467,8,0,6.993298,0,FP_BLOCK
TXN0012974,U0437,6671.21,desktop_chrome,Bangalore,Amazon,2024-03-21 08:15:16,0,64760.42,59.5092,2,1,0.103012,0,TN
TXN0012975,U0006,57867.8,mobile_android,Bangalore,ATM_Withdrawal,2024-02-19 08:06:00,2,68262.37,0.0723,7,0,0.847714,0,FP_BLOCK
TXN0012976,U0349,54028.68,tablet,Pune,Unknown_Merchant,2024-03-07 21:53:59,4,14964.6,0.0308,8,0,3.610191,1,TP
TXN0012977,U0272,70957.75,mobile_android,Bangalore,Unknown_Merchant,2024-02-11 04:23:55,3,13837.85,0.0252,9,0,5.127431,1,TP
TXN0012978,U0399,41813.09,tablet,Kolkata,Unknown_Merchant,2024-03-15 03:57:35,5,95505.44,0.0108,6,0,0.437804,1,TP
TXN0012979,U0329,23754.93,mobile_android,Chennai,IRCTC,2024-03-25 04:46:49,2,20767.22,0.4395,5,0,1.143812,0,FP_REVIEW
TXN0012980,U0283,36452.56,mobile_android,Chennai,Unknown_Merchant,2024-03-06 02:14:21,4,68927.3,0.0783,8,0,0.528848,1,TP
TXN0012981,U0334,32059.36,tablet,Delhi,Amazon,2024-03-29 00:41:01,1,89823.41,0.3995,5,0,0.356911,0,FP_REVIEW
TXN0012982,U0104,50869.31,mobile_android,Ahmedabad,Unknown_Merchant,2024-01-10 20:44:57,5,60458.39,0.0134,7,0,0.84138,1,TP
TXN0012983,U0338,2696.25,mobile_ios,Kolkata,BigBasket,2024-03-10 01:47:07,0,59145.81,36.5191,1,1,0.045586,0,TN
TXN0012984,U0355,17309.79,mobile_ios,Chennai,Myntra,2024-01-05 23:09:37,0,45413.1,0.936,3,1,0.381155,0,FP_ALLOW
TXN0012985,U0028,2105.23,desktop_chrome,Mumbai,BigBasket,2024-01-24 02:17:00,0,88118.94,31.4754,1,1,0.023891,0,TN
TXN0012986,U0152,3137.33,desktop_chrome,Pune,Swiggy,2024-03-08 17:54:01,0,34410.13,67.4792,2,1,0.091172,0,TN
TXN0012987,U0160,38134.92,tablet,Delhi,Unknown_Merchant,2024-02-01 10:09:32,3,44901.54,0.0355,9,0,0.849282,1,TP
TXN0012988,U0428,20707.48,desktop_firefox,Pune,ATM_Withdrawal,2024-02-06 06:11:50,2,6092.68,0.3336,4,0,3.39819,0,FP_REVIEW
TXN0012989,U0007,64228.39,mobile_android,Delhi,Unknown_Merchant,2024-01-15 22:42:12,4,25500.07,0.0206,10,0,2.518655,1,TP
TXN0012990,U0089,4031.48,mobile_ios,Kolkata,Zomato,2024-01-28 05:07:46,0,29696.32,63.8815,2,1,0.135752,0,TN
TXN0012991,U0093,13782.14,mobile_ios,Mumbai,Flipkart,2024-02-19 20:44:57,0,49640.53,2.1404,2,0,0.277633,0,FP_ALLOW
TXN0012992,U0132,50383.39,tablet,Delhi,Unknown_Merchant,2024-01-12 22:31:22,3,64561.04,0.0685,9,0,0.780387,1,TP
TXN0012993,U0237,79052.91,tablet,Chennai,Unknown_Merchant,2024-02-22 19:59:14,5,31273.49,0.0699,9,0,2.527712,1,TP
TXN0012994,U0282,52998.69,mobile_android,Bangalore,Unknown_Merchant,2024-02-07 05:20:58,3,25910.23,0.0474,6,0,2.045395,0,FP_BLOCK
TXN0012995,U0403,6604.39,desktop_chrome,Kolkata,PhonePe,2024-01-11 17:21:28,0,30883.75,43.4787,2,1,0.21384,0,TN
TXN0012996,U0487,59529.6,mobile_android,Mumbai,ATM_Withdrawal,2024-01-07 13:28:24,3,13938.6,0.128,5,0,4.270539,0,FP_BLOCK
TXN0012997,U0251,2239.99,mobile_ios,Hyderabad,BigBasket,2024-01-28 13:42:44,0,25864.06,42.8884,2,1,0.086603,0,TN
TXN0012998,U0290,52291.53,tablet,Mumbai,Unknown_Merchant,2024-03-25 18:10:57,3,19781.1,0.0589,5,0,2.643376,0,FP_BLOCK
TXN0012999,U0122,73822.24,mobile_android,Hyderabad,Unknown_Merchant,2024-03-11 15:55:32,4,72363.9,0.0765,10,0,1.020139,1,TP
TXN0013000,U0294,2196.89,mobile_ios,Ahmedabad,Swiggy,2024-03-01 12:31:20,0,56136.58,10.9298,1,1,0.039134,0,TN
TXN0013001,U0274,61336.57,mobile_android,Pune,Unknown_Merchant,2024-01-07 11:32:58,3,24314.62,0.0453,9,0,2.522517,1,TP
TXN0013002,U0382,5345.78,mobile_ios,Hyderabad,Amazon,2024-03-12 22:05:25,0,25080.67,70.4142,2,1,0.213135,0,TN
TXN0013003,U0371,13948.88,desktop_firefox,Kolkata,IRCTC,2024-03-12 01:03:13,1,28392.36,1.4608,2,0,0.491273,0,FP_ALLOW
TXN0013004,U0199,51140.36,mobile_android,Delhi,Unknown_Merchant,2024-02-19 12:45:13,4,25236.27,0.0572,9,0,2.026382,1,TP
TXN0013005,U0479,35948.26,tablet,Delhi,Unknown_Merchant,2024-01-24 04:25:15,2,33611.03,0.0855,5,0,1.069506,0,FP_BLOCK
TXN0013006,U0498,7520.88,desktop_chrome,Delhi,Amazon,2024-03-22 05:20:08,0,87657.99,39.5699,2,1,0.085797,0,TN
TXN0013007,U0154,4139.36,desktop_chrome,Hyderabad,Amazon,2024-02-04 21:44:42,0,8633.32,70.8127,2,1,0.479408,0,TN
TXN0013008,U0231,39431.57,mobile_android,Kolkata,Unknown_Merchant,2024-02-23 16:26:10,5,38011.12,0.0759,8,0,1.037342,1,TP
TXN0013009,U0147,66663.06,tablet,Ahmedabad,Unknown_Merchant,2024-03-14 21:22:26,5,31210.76,0.0636,7,0,2.135831,1,TP
TXN0013010,U0348,31097.08,mobile_android,Ahmedabad,Flipkart,2024-02-09 01:08:31,1,19466.53,0.2282,3,0,1.597382,0,FP_REVIEW
TXN0013011,U0177,33262.92,mobile_android,Mumbai,Flipkart,2024-03-30 13:20:14,1,8291.73,0.165,3,0,4.011094,0,FP_REVIEW
TXN0013012,U0171,18073.52,mobile_android,Pune,Amazon,2024-02-18 02:55:05,2,22953.56,0.4425,5,0,0.787361,0,FP_REVIEW
TXN0013013,U0423,72111.44,tablet,Ahmedabad,Unknown_Merchant,2024-02-22 20:09:31,5,17766.6,0.0724,9,0,4.058592,1,TP
TXN0013014,U0157,3137.99,mobile_ios,Bangalore,Zomato,2024-01-18 19:41:03,0,34963.67,21.6395,1,1,0.089747,0,TN
TXN0013015,U0172,47158.26,tablet,Mumbai,ATM_Withdrawal,2024-03-05 08:58:22,3,39218.57,0.112,5,0,1.202417,0,FP_BLOCK
TXN0013016,U0067,4069.06,mobile_ios,Chennai,Amazon,2024-03-29 07:34:43,1,9133.42,46.8578,2,1,0.445465,1,FN
TXN0013017,U0440,9537.84,desktop_firefox,Ahmedabad,Flipkart,2024-02-19 07:50:41,1,11352.01,2.7592,3,0,0.840116,0,FP_ALLOW
TXN0013018,U0269,16465.66,desktop_firefox,Kolkata,Flipkart,2024-03-08 19:54:58,1,38867.39,1.1358,3,0,0.423626,0,FP_ALLOW
TXN0013019,U0295,6500.52,desktop_chrome,Kolkata,BigBasket,2024-01-08 14:16:17,0,31748.99,61.5145,2,1,0.204741,0,TN
TXN0013020,U0046,8015.43,mobile_ios,Pune,IRCTC,2024-02-05 08:44:49,0,47285.0,1.8354,3,0,0.16951,0,FP_ALLOW
TXN0013021,U0385,2624.38,desktop_chrome,Bangalore,Zomato,2024-01-27 08:08:43,0,38999.06,21.4747,1,1,0.067292,0,TN
TXN0013022,U0162,6419.92,desktop_chrome,Delhi,BigBasket,2024-03-22 21:31:33,0,15597.98,38.2675,1,1,0.41156,0,TN
TXN0013023,U0070,11514.97,desktop_firefox,Delhi,Flipkart,2024-01-07 17:39:12,1,12480.91,0.871,3,1,0.922533,0,FP_ALLOW
TXN0013024,U0056,32371.52,tablet,Kolkata,IRCTC,2024-01-28 08:06:57,2,236894.3,0.4866,4,0,0.136649,0,FP_REVIEW
TXN0013025,U0390,58872.39,tablet,Delhi,Unknown_Merchant,2024-02-28 15:57:35,4,56714.01,0.0685,9,0,1.038039,1,TP
TXN0013026,U0216,53354.46,mobile_android,Mumbai,Unknown_Merchant,2024-01-31 04:23:51,4,121841.62,0.0122,7,0,0.437897,1,TP
TXN0013027,U0492,54062.12,tablet,Bangalore,Unknown_Merchant,2024-01-17 05:33:33,5,17365.23,0.0661,8,0,3.11306,1,TP
TXN0013028,U0229,30518.65,mobile_android,Bangalore,Unknown_Merchant,2024-03-27 22:46:45,5,12171.02,0.0557,8,0,2.507279,1,TP
TXN0013029,U0249,37945.45,tablet,Bangalore,Unknown_Merchant,2024-01-10 23:32:37,3,16337.42,0.0683,7,0,2.322468,0,FP_BLOCK
TXN0013030,U0327,52401.2,tablet,Kolkata,Unknown_Merchant,2024-01-30 14:56:30,3,345768.93,0.0231,7,0,0.151549,0,FP_BLOCK
TXN0013031,U0405,31893.13,tablet,Bangalore,Unknown_Merchant,2024-01-29 05:24:27,2,83238.35,0.0793,5,0,0.38315,0,FP_BLOCK
TXN0013032,U0478,17771.92,desktop_firefox,Ahmedabad,Flipkart,2024-02-07 10:27:23,1,66388.7,1.3223,1,1,0.267691,0,FP_ALLOW
TXN0013033,U0481,35158.02,mobile_android,Hyderabad,Unknown_Merchant,2024-03-17 11:59:09,5,73937.07,0.0367,6,0,0.475506,1,TP
TXN0013034,U0326,31839.03,tablet,Ahmedabad,Unknown_Merchant,2024-02-14 06:04:35,4,108511.52,0.0358,8,0,0.293413,1,TP
TXN0013035,U0435,61582.83,tablet,Ahmedabad,ATM_Withdrawal,2024-01-09 11:21:45,2,44081.45,0.0708,6,0,1.396992,0,FP_BLOCK
TXN0013036,U0368,67823.82,tablet,Ahmedabad,ATM_Withdrawal,2024-02-19 12:53:45,2,17271.84,0.0632,5,0,3.926617,0,FP_BLOCK
TXN0013037,U0400,42554.92,tablet,Hyderabad,ATM_Withdrawal,2024-01-25 12:23:12,2,16646.06,0.0517,5,0,2.556302,0,FP_BLOCK
TXN0013038,U0284,8781.59,mobile_ios,Chennai,Amazon,2024-02-16 08:16:51,1,11336.41,1.3179,2,0,0.774568,0,FP_ALLOW
TXN0013039,U0155,7628.62,desktop_chrome,Delhi,Amazon,2024-03-09 07:01:26,1,186662.57,7.3566,0,1,0.040868,1,FN
TXN0013040,U0157,45089.86,mobile_android,Mumbai,Unknown_Merchant,2024-03-30 20:33:43,3,20816.19,0.0345,5,0,2.165992,0,FP_BLOCK
TXN0013041,U0092,12985.36,desktop_chrome,Ahmedabad,Amazon,2024-03-29 09:20:30,1,18291.59,0.9321,3,1,0.70987,0,FP_ALLOW
TXN0013042,U0284,4166.15,desktop_chrome,Bangalore,Amazon,2024-03-14 11:11:56,0,48502.73,44.7604,2,1,0.085893,0,TN
TXN0013043,U0315,2772.58,mobile_ios,Chennai,Flipkart,2024-03-26 12:50:26,0,16445.48,18.3452,1,1,0.168582,1,FN
TXN0013044,U0493,16406.86,desktop_chrome,Delhi,Amazon,2024-03-21 08:41:56,0,40689.97,2.1353,1,1,0.403206,0,FP_ALLOW
TXN0013045,U0209,32541.88,mobile_android,Kolkata,Flipkart,2024-01-19 05:33:43,2,172164.58,0.3301,4,0,0.189015,0,FP_REVIEW
TXN0013046,U0045,37859.54,tablet,Kolkata,Unknown_Merchant,2024-02-19 17:19:08,4,37535.54,0.0277,6,0,1.008605,1,TP
TXN0013047,U0427,66881.41,mobile_android,Hyderabad,Unknown_Merchant,2024-03-14 13:23:46,3,4615.92,0.1254,5,0,14.486153,0,FP_BLOCK
TXN0013048,U0491,1563.01,mobile_ios,Mumbai,Swiggy,2024-02-09 07:03:59,0,32344.84,14.858,0,1,0.048322,0,TN
TXN0013049,U0286,29596.36,desktop_firefox,Ahmedabad,Amazon,2024-03-15 03:05:33,2,18637.66,0.1648,3,0,1.587902,0,FP_REVIEW
TXN0013050,U0004,3330.87,desktop_chrome,Hyderabad,PhonePe,2024-02-10 13:34:13,0,63851.65,19.1246,1,1,0.052165,0,TN
TXN0013051,U0446,61004.42,mobile_android,Hyderabad,ATM_Withdrawal,2024-02-12 13:21:09,2,49540.25,0.0268,8,0,1.231386,0,FP_BLOCK
TXN0013052,U0323,774.49,desktop_chrome,Chennai,PhonePe,2024-01-24 13:08:41,0,105847.26,2.5019,0,1,0.007317,0,TN
TXN0013053,U0053,12634.48,mobile_ios,Mumbai,Myntra,2024-01-11 03:28:41,0,43038.45,1.3578,3,1,0.293556,0,FP_ALLOW
TXN0013054,U0344,33396.93,mobile_android,Ahmedabad,Unknown_Merchant,2024-01-22 06:00:27,5,49834.98,0.0764,7,0,0.670137,1,TP
TXN0013055,U0038,8080.6,desktop_firefox,Ahmedabad,Amazon,2024-03-18 08:23:41,0,24813.15,1.1368,2,0,0.325645,0,FP_ALLOW
TXN0013056,U0483,17851.91,desktop_chrome,Kolkata,Flipkart,2024-03-28 13:15:53,1,35514.59,2.5483,2,1,0.50265,0,FP_ALLOW
TXN0013057,U0475,49914.85,tablet,Bangalore,Unknown_Merchant,2024-02-06 17:57:16,3,67638.57,0.0145,7,0,0.737953,1,TP
TXN0013058,U0360,2605.99,mobile_ios,Mumbai,Amazon,2024-01-28 07:59:46,0,121894.86,17.8382,1,1,0.021379,1,FN
TXN0013059,U0229,9328.56,desktop_firefox,Hyderabad,Flipkart,2024-01-23 21:01:13,1,56968.79,2.8601,1,0,0.163746,0,FP_ALLOW
TXN0013060,U0457,6701.01,mobile_ios,Bangalore,Amazon,2024-02-05 04:04:43,1,40642.47,38.9317,1,1,0.164873,1,FN
TXN0013061,U0427,31802.75,tablet,Chennai,ATM_Withdrawal,2024-03-04 16:00:37,3,198242.97,0.1121,8,0,0.160422,0,FP_BLOCK
TXN0013062,U0018,58952.46,mobile_android,Hyderabad,Unknown_Merchant,2024-01-12 09:22:09,5,12484.53,0.0313,8,0,4.721663,1,TP
TXN0013063,U0345,6107.47,mobile_ios,Pune,Swiggy,2024-02-11 18:30:40,0,42282.23,12.9616,0,1,0.144442,0,TN
TXN0013064,U0216,25143.47,mobile_android,Hyderabad,Flipkart,2024-03-28 05:27:03,2,32672.37,0.3064,5,0,0.76954,0,FP_REVIEW
TXN0013065,U0471,15548.71,desktop_firefox,Chennai,Amazon,2024-01-08 12:36:19,0,9175.54,1.1893,2,0,1.694398,0,FP_ALLOW
TXN0013066,U0258,17767.48,mobile_ios,Pune,Amazon,2024-02-02 21:44:00,0,16943.03,2.6966,3,0,1.048598,0,FP_ALLOW
TXN0013067,U0493,66493.5,mobile_android,Hyderabad,Unknown_Merchant,2024-01-25 20:17:54,2,44388.55,0.0453,5,0,1.497954,0,FP_BLOCK
TXN0013068,U0354,257.77,desktop_chrome,Chennai,PhonePe,2024-02-19 10:42:10,0,113744.89,48.13,1,1,0.002266,0,TN
TXN0013069,U0164,38059.67,mobile_android,Bangalore,Unknown_Merchant,2024-01-03 10:01:52,2,50206.68,0.03,5,0,0.758045,0,FP_BLOCK
TXN0013070,U0038,18726.35,mobile_android,Delhi,Flipkart,2024-02-22 02:10:54,1,27127.72,0.1684,4,0,0.690278,0,FP_REVIEW
TXN0013071,U0172,4964.16,mobile_ios,Hyderabad,BigBasket,2024-02-24 06:27:49,0,44284.97,9.0826,0,1,0.112093,0,TN
TXN0013072,U0225,62231.38,mobile_android,Delhi,Unknown_Merchant,2024-02-25 22:07:08,5,38323.03,0.0788,9,0,1.623821,1,TP
TXN0013073,U0253,9833.09,desktop_firefox,Mumbai,Flipkart,2024-02-27 01:23:41,1,18780.45,1.1085,2,1,0.523553,0,FP_ALLOW
TXN0013074,U0241,2190.82,desktop_chrome,Hyderabad,Zomato,2024-03-02 07:59:20,0,26487.75,69.4747,2,1,0.082708,0,TN
TXN0013075,U0123,21053.27,mobile_android,Mumbai,ATM_Withdrawal,2024-01-06 21:40:58,1,35576.95,0.186,4,0,0.591751,0,FP_REVIEW
TXN0013076,U0286,6540.08,desktop_chrome,Delhi,Amazon,2024-02-06 09:55:48,0,24667.34,8.7417,0,1,0.26512,1,FN
TXN0013077,U0400,67990.02,tablet,Bangalore,Unknown_Merchant,2024-01-27 10:05:32,2,22701.18,0.0774,8,0,2.994867,0,FP_BLOCK
TXN0013078,U0038,5211.23,desktop_chrome,Mumbai,Zomato,2024-03-22 16:51:17,0,26163.3,5.6523,2,1,0.199173,1,FN
TXN0013079,U0341,5899.51,mobile_ios,Hyderabad,Swiggy,2024-02-23 23:18:58,0,42529.33,24.1302,2,1,0.138713,0,TN
TXN0013080,U0078,47135.25,tablet,Hyderabad,ATM_Withdrawal,2024-01-08 21:34:29,2,27787.52,0.1008,6,0,1.696213,0,FP_BLOCK
TXN0013081,U0100,42089.82,tablet,Chennai,Unknown_Merchant,2024-01-21 20:14:58,3,21893.36,0.0386,7,0,1.922405,1,TP
TXN0013082,U0129,47789.98,tablet,Chennai,ATM_Withdrawal,2024-01-14 18:24:34,2,15082.31,0.0563,8,0,3.168401,0,FP_BLOCK
TXN0013083,U0087,30465.76,desktop_firefox,Delhi,Flipkart,2024-02-05 04:13:32,2,37934.39,0.3197,3,0,0.803096,0,FP_REVIEW
TXN0013084,U0393,69116.19,tablet,Hyderabad,Unknown_Merchant,2024-01-22 14:10:01,4,11359.58,0.0412,6,0,6.083861,1,TP
TXN0013085,U0084,46691.76,tablet,Mumbai,Unknown_Merchant,2024-03-12 06:24:41,4,31045.33,0.0339,6,0,1.503938,1,TP
TXN0013086,U0437,41589.27,mobile_android,Chennai,ATM_Withdrawal,2024-03-20 12:20:11,3,8039.81,0.1277,8,0,5.172274,0,FP_BLOCK
TXN0013087,U0227,4855.39,mobile_ios,Delhi,Amazon,2024-03-16 03:03:08,0,16427.15,33.1263,0,1,0.295553,0,TN
TXN0013088,U0378,49267.98,mobile_android,Kolkata,Unknown_Merchant,2024-02-18 02:02:09,2,57470.7,0.0764,5,0,0.857256,0,FP_BLOCK
TXN0013089,U0318,65343.5,mobile_android,Bangalore,ATM_Withdrawal,2024-01-05 19:30:56,3,21326.77,0.0632,8,0,3.063776,0,FP_BLOCK
TXN0013090,U0330,33735.28,tablet,Ahmedabad,Unknown_Merchant,2024-02-08 07:30:20,3,31960.84,0.0412,6,0,1.055486,1,TP
TXN0013091,U0366,50210.4,tablet,Ahmedabad,Unknown_Merchant,2024-02-22 15:29:08,3,58632.45,0.1025,8,0,0.856344,0,FP_BLOCK
TXN0013092,U0055,45759.36,mobile_android,Bangalore,Unknown_Merchant,2024-03-18 01:03:10,3,23940.51,0.0652,6,0,1.911298,1,TP
TXN0013093,U0128,49775.97,mobile_android,Kolkata,Unknown_Merchant,2024-02-24 05:30:22,4,9880.12,0.021,10,0,5.037483,1,TP
TXN0013094,U0454,130.13,desktop_chrome,Chennai,Zomato,2024-02-17 08:59:20,0,235760.68,71.0945,0,1,0.000552,0,TN
TXN0013095,U0085,2125.72,desktop_chrome,Pune,Swiggy,2024-01-14 03:21:51,0,35558.83,65.1525,1,1,0.059779,0,TN
TXN0013096,U0333,70777.99,tablet,Hyderabad,Unknown_Merchant,2024-03-20 16:54:00,5,55628.31,0.0629,7,0,1.272315,1,TP
TXN0013097,U0344,64916.61,tablet,Bangalore,Unknown_Merchant,2024-03-30 07:24:12,4,18616.54,0.0172,10,0,3.486852,1,TP
TXN0013098,U0247,42763.53,tablet,Kolkata,ATM_Withdrawal,2024-02-07 13:45:36,2,76802.04,0.1247,6,0,0.556795,0,FP_BLOCK
TXN0013099,U0048,62092.68,mobile_android,Chennai,Unknown_Merchant,2024-01-31 11:46:30,3,33992.64,0.0895,7,0,1.826597,0,FP_BLOCK
TXN0013100,U0418,45406.21,tablet,Chennai,Unknown_Merchant,2024-03-17 12:36:14,3,48987.49,0.0448,9,0,0.926875,1,TP
TXN0013101,U0383,25091.84,mobile_android,Chennai,Flipkart,2024-02-07 14:20:17,2,37745.31,0.3599,4,0,0.664749,0,FP_REVIEW
TXN0013102,U0288,72355.13,mobile_android,Mumbai,Unknown_Merchant,2024-01-25 06:27:40,5,28590.06,0.0328,6,0,2.530691,1,TP
TXN0013103,U0027,3554.71,desktop_chrome,Kolkata,Amazon,2024-03-05 12:25:09,0,28673.89,32.3836,0,1,0.123966,1,FN
TXN0013104,U0429,12382.43,desktop_firefox,Kolkata,Amazon,2024-02-04 10:24:00,1,109201.95,1.8316,2,0,0.113389,0,FP_ALLOW
TXN0013105,U0360,68151.36,mobile_android,Pune,ATM_Withdrawal,2024-03-28 08:38:33,3,61437.24,0.0791,7,0,1.109266,0,FP_BLOCK
TXN0013106,U0328,69808.31,tablet,Bangalore,Unknown_Merchant,2024-03-07 13:37:28,2,41825.72,0.1007,7,0,1.668988,0,FP_BLOCK
TXN0013107,U0215,120.92,mobile_ios,Pune,PhonePe,2024-01-05 10:38:47,0,51208.44,7.5688,1,1,0.002361,0,TN
TXN0013108,U0214,7429.01,desktop_chrome,Ahmedabad,BigBasket,2024-02-27 09:54:54,0,40621.32,57.9221,2,1,0.18288,0,TN
TXN0013109,U0037,31990.4,tablet,Ahmedabad,Unknown_Merchant,2024-02-27 21:07:00,4,58339.76,0.0185,7,0,0.548337,1,TP
TXN0013110,U0281,34637.07,tablet,Bangalore,Unknown_Merchant,2024-01-09 23:46:49,4,37670.72,0.0361,10,0,0.919445,1,TP
TXN0013111,U0421,32617.18,desktop_firefox,Mumbai,IRCTC,2024-02-11 08:41:07,1,24436.19,0.2585,3,0,1.334735,0,FP_REVIEW
TXN0013112,U0173,53404.14,tablet,Pune,Unknown_Merchant,2024-01-07 03:05:55,3,116058.51,0.0226,6,0,0.460144,1,TP
TXN0013113,U0332,26987.4,mobile_android,Delhi,IRCTC,2024-03-06 14:04:35,2,25798.93,0.2511,3,0,1.046026,0,FP_REVIEW
TXN0013114,U0222,67953.89,tablet,Kolkata,Unknown_Merchant,2024-01-20 17:02:13,3,14675.23,0.0671,5,0,4.630201,0,FP_BLOCK
TXN0013115,U0109,24806.97,desktop_firefox,Bangalore,Amazon,2024-02-06 15:58:43,2,98847.02,0.2126,4,0,0.250961,0,FP_REVIEW
TXN0013116,U0472,55450.07,tablet,Mumbai,ATM_Withdrawal,2024-01-11 05:31:18,3,128200.01,0.1221,5,0,0.432524,0,FP_BLOCK
TXN0013117,U0243,34928.29,mobile_android,Bangalore,IRCTC,2024-02-21 15:14:01,1,19535.52,0.2682,4,0,1.787846,0,FP_REVIEW
TXN0013118,U0124,902.27,mobile_ios,Kolkata,PhonePe,2024-03-05 08:13:55,0,25066.45,26.9958,1,1,0.035994,0,TN
TXN0013119,U0136,30864.49,mobile_android,Pune,Unknown_Merchant,2024-02-15 02:07:08,4,66352.7,0.0222,6,0,0.465151,1,TP
TXN0013120,U0229,28831.11,desktop_firefox,Bangalore,Amazon,2024-03-04 20:27:35,1,27080.91,0.1546,3,0,1.064589,0,FP_REVIEW
TXN0013121,U0412,72174.93,tablet,Ahmedabad,Unknown_Merchant,2024-01-17 21:08:06,4,6124.93,0.0556,7,0,11.781873,1,TP
TXN0013122,U0449,55006.92,mobile_android,Mumbai,Unknown_Merchant,2024-02-26 07:55:12,4,35643.87,0.0428,9,0,1.543193,1,TP
TXN0013123,U0036,54029.89,mobile_android,Bangalore,ATM_Withdrawal,2024-03-23 06:51:17,2,40139.3,0.0248,7,0,1.346026,0,FP_BLOCK
TXN0013124,U0139,31327.24,mobile_android,Hyderabad,Unknown_Merchant,2024-02-22 10:29:03,4,18237.37,0.0709,7,0,1.717656,1,TP
TXN0013125,U0407,73881.55,tablet,Mumbai,Unknown_Merchant,2024-01-05 07:55:36,5,40072.87,0.0574,8,0,1.843634,1,TP
TXN0013126,U0248,69813.0,tablet,Ahmedabad,Unknown_Merchant,2024-02-23 00:41:33,3,93786.2,0.0168,8,0,0.744377,1,TP
TXN0013127,U0162,8841.42,mobile_ios,Chennai,Myntra,2024-02-15 23:38:14,0,92218.0,1.394,1,0,0.095874,0,FP_ALLOW
TXN0013128,U0367,56432.27,mobile_android,Kolkata,ATM_Withdrawal,2024-03-22 00:01:59,2,10916.6,0.0475,8,0,5.168926,0,FP_BLOCK
TXN0013129,U0323,36821.42,mobile_android,Ahmedabad,Unknown_Merchant,2024-03-25 23:50:08,5,24318.09,0.0682,10,0,1.514095,1,TP
TXN0013130,U0456,25469.89,desktop_firefox,Mumbai,ATM_Withdrawal,2024-02-13 12:31:26,2,17576.41,0.2294,5,0,1.449013,0,FP_REVIEW
TXN0013131,U0391,69990.7,tablet,Ahmedabad,Unknown_Merchant,2024-02-10 14:14:49,5,125962.37,0.0788,8,0,0.555643,1,TP
TXN0013132,U0333,64010.59,tablet,Mumbai,Unknown_Merchant,2024-02-25 00:38:04,3,13202.36,0.0774,6,0,4.848053,0,FP_BLOCK
